panel,element,field,expected,actual,verdict
"merchant","MerchantItem7MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem7MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem7Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem7Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem7NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem7NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem7SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem7SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem8","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem8","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem8ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem8ItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem8MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem8MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem8Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem8Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem8NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem8NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem8SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem8SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem9","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem9","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem9ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem9ItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem9MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem9MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem9Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem9Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem9NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem9NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem9SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem9SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantMoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantMoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantNameText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantNameText","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantNextPageButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantNextPageButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantNextPageButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantNextPageButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantNextPageButton/FontString","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantNextPageButton/FontString","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantNextPageButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantNextPageButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantNextPageButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantNextPageButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantNextPageButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantNextPageButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantNextPageButton/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantNextPageButton/Texture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantPageText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantPageText","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantPrevPageButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantPrevPageButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantPrevPageButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantPrevPageButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantPrevPageButton/FontString","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantPrevPageButton/FontString","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantPrevPageButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantPrevPageButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantPrevPageButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantPrevPageButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantPrevPageButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantPrevPageButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantPrevPageButton/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantPrevPageButton/Texture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairAllButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairAllButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairAllButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairAllButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairAllButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairAllButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairAllButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairAllButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairAllIcon","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairAllIcon","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
