panel,element,field,expected,actual,verdict
"trainer","ClassTrainerSkill9","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill9/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill9/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill9/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill9/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill9Highlight","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill9Highlight","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill9SubText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill9SubText","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSortFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSortFrame","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSortFrameLeft","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSortFrameLeft","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSortFrameMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSortFrameMiddle","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSortFrameRight","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSortFrameRight","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerTrainButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerTrainButton","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerTrainButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerTrainButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerTrainButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerTrainButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerTrainButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerTrainButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
