rowKey,key,axis,displayId,extraId,batchIndex,geosetId,region,textureType,resolvedTexture,effectiveTexture,supplier,customContent,demandedTexture,demandedSupplier,missingDemandedTexture,predicted7C2Texture,protocolRow,modelPath,modelSupplier,race,sex,skin,face,hairStyle,hairColor,facialHair,equipment,geosetsChosen,bakeTexture,bakeSupplier,helmDisplayId,helmSuffix,helmModel,helmSupplier,shoulderDisplayId,shoulderModels,shoulderSuppliers,attachmentStatus,capeTexture,charSectionsDupKey,charSectionsWinnerRow,outcome,subjectPx,meanLuma,elapsedMs,note
player:gnome-female:face:6,player:gnome-female:face:6,players,0,0,-1,-1,face,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,6,0,0,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2906@row3246/flags0x0|hair=id2911@row3251/flags0x0|facial=NONE,Ready,5776,142.111,158.6327,hair style 0/0 -> geoset variant 2 (DBC match)
player:gnome-female:hair-style:1,player:gnome-female:hair-style:1,players,0,0,-1,-1,hair-style,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,1,0,0,,0:0;0:3;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2920@row3260/flags0x0|facial=NONE,Ready,5859,137.8008,150.3433,hair style 1/0 -> geoset variant 3 (DBC match)
player:gnome-female:hair-style:2,player:gnome-female:hair-style:2,players,0,0,-1,-1,hair-style,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,2,0,0,,0:0;0:4;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2929@row3269/flags0x0|facial=NONE,Ready,6875,125.7144,150.5898,hair style 2/0 -> geoset variant 4 (DBC match)
player:gnome-female:hair-style:3,player:gnome-female:hair-style:3,players,0,0,-1,-1,hair-style,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,3,0,0,,0:0;0:5;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2938@row3278/flags0x0|facial=NONE,Ready,5406,146.6077,150.1976,hair style 3/0 -> geoset variant 5 (DBC match)
player:gnome-female:hair-style:4,player:gnome-female:hair-style:4,players,0,0,-1,-1,hair-style,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,4,0,0,,0:0;0:6;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2947@row3287/flags0x0|facial=NONE,Ready,5577,143.4568,149.6828,hair style 4/0 -> geoset variant 6 (DBC match)
player:gnome-female:hair-style:5,player:gnome-female:hair-style:5,players,0,0,-1,-1,hair-style,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,5,0,0,,0:0;0:7;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2956@row3296/flags0x0|facial=NONE,Ready,5579,144.8914,149.5348,hair style 5/0 -> geoset variant 7 (DBC match)
player:gnome-female:hair-style:6,player:gnome-female:hair-style:6,players,0,0,-1,-1,hair-style,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,6,0,0,,0:0;0:8;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2965@row3305/flags0x0|facial=NONE,Ready,5413,146.9065,151.4901,hair style 6/0 -> geoset variant 8 (DBC match)
player:gnome-female:hair-color:1,player:gnome-female:hair-color:1,players,0,0,-1,-1,hair-color,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,1,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2912@row3252/flags0x0|facial=NONE,Ready,5776,139.4936,173.2664,hair style 0/1 -> geoset variant 2 (DBC match)
player:gnome-female:hair-color:2,player:gnome-female:hair-color:2,players,0,0,-1,-1,hair-color,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,2,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2913@row3253/flags0x0|facial=NONE,Ready,5776,156.1964,150.2633,hair style 0/2 -> geoset variant 2 (DBC match)
player:gnome-female:hair-color:3,player:gnome-female:hair-color:3,players,0,0,-1,-1,hair-color,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,3,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2914@row3254/flags0x0|facial=NONE,Ready,5776,157.2837,149.322,hair style 0/3 -> geoset variant 2 (DBC match)
player:gnome-female:hair-color:4,player:gnome-female:hair-color:4,players,0,0,-1,-1,hair-color,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,4,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2915@row3255/flags0x0|facial=NONE,Ready,5776,154.1122,150.5241,hair style 0/4 -> geoset variant 2 (DBC match)
player:gnome-female:hair-color:5,player:gnome-female:hair-color:5,players,0,0,-1,-1,hair-color,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,5,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2916@row3256/flags0x0|facial=NONE,Ready,5776,147.8375,148.6289,hair style 0/5 -> geoset variant 2 (DBC match)
player:gnome-female:hair-color:6,player:gnome-female:hair-color:6,players,0,0,-1,-1,hair-color,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,6,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2917@row3257/flags0x0|facial=NONE,Ready,5776,155.927,151.3529,hair style 0/6 -> geoset variant 2 (DBC match)
player:gnome-female:hair-color:7,player:gnome-female:hair-color:7,players,0,0,-1,-1,hair-color,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,7,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2918@row3258/flags0x0|facial=NONE,Ready,5776,148.7535,157.0269,hair style 0/7 -> geoset variant 2 (DBC match)
player:gnome-female:hair-color:8,player:gnome-female:hair-color:8,players,0,0,-1,-1,hair-color,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,8,0,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2919@row3259/flags0x0|facial=NONE,Ready,5776,155.8759,150.7462,hair style 0/8 -> geoset variant 2 (DBC match)
player:gnome-female:facial-hair:1,player:gnome-female:facial-hair:1,players,0,0,-1,-1,facial-hair,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,0,1,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2911@row3251/flags0x0|facial=NONE,Ready,5776,142.0149,151.1741,hair style 0/0 -> geoset variant 2 (DBC match)
player:gnome-female:facial-hair:2,player:gnome-female:facial-hair:2,players,0,0,-1,-1,facial-hair,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,0,2,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2911@row3251/flags0x0|facial=NONE,Ready,5776,142.0149,150.5877,hair style 0/0 -> geoset variant 2 (DBC match)
player:gnome-female:facial-hair:3,player:gnome-female:facial-hair:3,players,0,0,-1,-1,facial-hair,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,0,3,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2911@row3251/flags0x0|facial=NONE,Ready,5776,142.0149,148.925,hair style 0/0 -> geoset variant 2 (DBC match)
player:gnome-female:facial-hair:4,player:gnome-female:facial-hair:4,players,0,0,-1,-1,facial-hair,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,0,4,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2911@row3251/flags0x0|facial=NONE,Ready,5776,142.0149,150.2002,hair style 0/0 -> geoset variant 2 (DBC match)
player:gnome-female:facial-hair:5,player:gnome-female:facial-hair:5,players,0,0,-1,-1,facial-hair,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,0,5,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2911@row3251/flags0x0|facial=NONE,Ready,5776,142.0149,159.8686,hair style 0/0 -> geoset variant 2 (DBC match)
player:gnome-female:facial-hair:6,player:gnome-female:facial-hair:6,players,0,0,-1,-1,facial-hair,NONE,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,Character\Gnome\Female\GnomeFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Gnome\Female\GnomeFemale.m2,patch.MPQ,7,1,0,0,0,0,6,,0:0;0:2;4:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id2871@row3209/flags0x0|face=id2876@row3216/flags0x0|hair=id2911@row3251/flags0x0|facial=NONE,Ready,5776,142.0149,161.0045,hair style 0/0 -> geoset variant 2 (DBC match)
player:troll-male:base,player:troll-male:base,players,0,0,-1,-1,base,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3003@row3334/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,100.2332,165.2353,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:skin:1,player:troll-male:skin:1,players,0,0,-1,-1,skin,NONE,Character\Troll\Male\TrollMaleSkin00_01.blp,Character\Troll\Male\TrollMaleSkin00_01.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,1,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4218@row3320/flags0x0|face=id3004@row3335/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,97.7212,151.453,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:skin:2,player:troll-male:skin:2,players,0,0,-1,-1,skin,NONE,Character\Troll\Male\TrollMaleSkin00_02.blp,Character\Troll\Male\TrollMaleSkin00_02.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,2,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4219@row3321/flags0x0|face=id3005@row3336/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,96.7103,149.994,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:skin:3,player:troll-male:skin:3,players,0,0,-1,-1,skin,NONE,Character\Troll\Male\TrollMaleSkin00_03.blp,Character\Troll\Male\TrollMaleSkin00_03.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,3,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4220@row3322/flags0x0|face=id3006@row3337/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,114.3485,152.1115,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:skin:4,player:troll-male:skin:4,players,0,0,-1,-1,skin,NONE,Character\Troll\Male\TrollMaleSkin00_04.blp,Character\Troll\Male\TrollMaleSkin00_04.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,4,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4221@row3323/flags0x0|face=id3007@row3338/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,114.1406,151.8779,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:skin:5,player:troll-male:skin:5,players,0,0,-1,-1,skin,NONE,Character\Troll\Male\TrollMaleSkin00_05.blp,Character\Troll\Male\TrollMaleSkin00_05.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,5,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4222@row3324/flags0x0|face=id3008@row3339/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,99.591,153.0843,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:skin:6,player:troll-male:skin:6,players,0,0,-1,-1,skin,NONE,Character\Troll\Male\TrollMaleSkin00_106.blp,Character\Troll\Male\TrollMaleSkin00_106.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,6,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id4229@row3331/flags0x1|face=NONE|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,114.0604,159.0502,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:skin:7,player:troll-male:skin:7,players,0,0,-1,-1,skin,NONE,Character\Troll\Male\TrollMaleSkin00_107.blp,Character\Troll\Male\TrollMaleSkin00_107.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,7,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id4230@row3332/flags0x1|face=NONE|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,92.749,154.0388,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:skin:8,player:troll-male:skin:8,players,0,0,-1,-1,skin,NONE,Character\Troll\Male\TrollMaleSkin00_108.blp,Character\Troll\Male\TrollMaleSkin00_108.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,8,0,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id4231@row3333/flags0x1|face=NONE|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,90.0414,151.8993,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:face:1,player:troll-male:face:1,players,0,0,-1,-1,face,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,1,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3009@row3340/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,100.1801,151.9876,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:face:2,player:troll-male:face:2,players,0,0,-1,-1,face,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,2,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3015@row3346/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,100.2302,3120.0293,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:face:3,player:troll-male:face:3,players,0,0,-1,-1,face,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,3,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3021@row3352/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,100.1497,151.7879,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:face:4,player:troll-male:face:4,players,0,0,-1,-1,face,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,4,0,0,0,,0:0;0:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3027@row3358/flags0x0|hair=id3108@row3474/flags0x0|hair-substitute=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27498,100.117,153.0882,hair style 0/0 -> geoset variant 1 (fallback - may not cover the scalp)
player:troll-male:hair-style:1,player:troll-male:hair-style:1,players,0,0,-1,-1,hair-style,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,0,1,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3003@row3334/flags0x0|hair=id3033@row3484/flags0x0|facial=id4577@row3364/flags0x0,Ready,27779,96.8494,153.7211,hair style 1/0 -> geoset variant 2 (DBC match)
player:troll-male:hair-style:2,player:troll-male:hair-style:2,players,0,0,-1,-1,hair-style,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,0,2,0,0,,0:0;0:3;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3003@row3334/flags0x0|hair=id3073@row3494/flags0x0|facial=id4577@row3364/flags0x0,Ready,29117,96.9639,161.2451,hair style 2/0 -> geoset variant 3 (DBC match)
player:troll-male:hair-style:3,player:troll-male:hair-style:3,players,0,0,-1,-1,hair-style,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,0,3,0,0,,0:0;0:4;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3003@row3334/flags0x0|hair=id3043@row3504/flags0x0|facial=id4577@row3364/flags0x0,Ready,29440,96.852,152.4773,hair style 3/0 -> geoset variant 4 (DBC match)
player:troll-male:hair-style:4,player:troll-male:hair-style:4,players,0,0,-1,-1,hair-style,NONE,Character\Troll\Male\TrollMaleSkin00_00.blp,Character\Troll\Male\TrollMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Troll\Male\TrollMale.m2,patch.MPQ,8,0,0,0,4,0,0,,0:0;0:5;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id4217@row3319/flags0x0|face=id3003@row3334/flags0x0|hair=id3083@row3514/flags0x0|facial=id4577@row3364/flags0x0,Ready,28008,99.3546,153.567,hair style 4/0 -> geoset variant 5 (DBC match)
