frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
86,1.421981,0.016649,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.4865378,,,,1,0->0:Exact,NONE
87,1.438630,0.016572,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.5031099,,,,1,0->0:Exact,NONE
88,1.455202,0.016956,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.5200663,,,,1,0->0:Exact,NONE
89,1.472158,0.016494,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.5365608,,,,1,0->0:Exact,NONE
90,1.488653,0.016944,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.5535046,,,,1,0->0:Exact,NONE
91,1.505597,0.016377,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.569882,,,,1,0->0:Exact,NONE
92,1.521974,0.016836,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.5867178,,,,1,0->0:Exact,NONE
93,1.538810,0.016804,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.6035216,,,,1,0->0:Exact,NONE
94,1.555614,0.017329,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.6208507,,,,1,0->0:Exact,NONE
95,1.572943,0.016152,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.6370026,,,,1,0->0:Exact,NONE
96,1.589095,0.016418,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.6534202,,,,1,0->0:Exact,NONE
97,1.605512,0.017003,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.670423,,,,1,0->0:Exact,NONE
98,1.622515,0.017454,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.687877,,,,1,0->0:Exact,NONE
99,1.639969,0.015872,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.7037488,,,,1,0->0:Exact,NONE
100,1.655841,0.016366,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.7201151,,,,1,0->0:Exact,NONE
101,1.672207,0.016623,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.7367384,,,,1,0->0:Exact,NONE
102,1.688830,0.017838,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.754576,,,,1,0->0:Exact,NONE
