frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
78,1.301733,0.016993,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.587014,,,,1,0->0:Exact,NONE
79,1.318726,0.015924,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6029383,,,,1,0->0:Exact,NONE
80,1.334650,0.017053,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.619991,,,,1,0->0:Exact,NONE
81,1.351703,0.016198,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6361893,,,,1,0->0:Exact,NONE
82,1.367901,0.017258,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.653447,,,,1,0->0:Exact,NONE
83,1.385159,0.016322,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6697693,,,,1,0->0:Exact,NONE
84,1.401481,0.016995,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6867641,,,,1,0->0:Exact,NONE
85,1.418476,0.016054,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7028179,,,,1,0->0:Exact,NONE
86,1.434530,0.016991,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7198093,,,,1,0->0:Exact,NONE
87,1.451521,0.016753,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7365623,,,,1,0->0:Exact,NONE
88,1.468274,0.015078,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7516408,,,,1,0->0:Exact,NONE
89,1.483353,0.018501,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7701415,,,,1,0->0:Exact,NONE
90,1.501853,0.016267,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7864083,,,,1,0->0:Exact,NONE
91,1.518120,0.016695,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8031037,,,,1,0->0:Exact,NONE
92,1.534815,0.015471,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8185744,,,,1,0->0:Exact,NONE
93,1.550286,0.018111,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8366858,,,,1,0->0:Exact,NONE
94,1.568398,0.016542,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8532277,,,,1,0->0:Exact,NONE
95,1.584940,0.016567,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8697945,,,,1,0->0:Exact,NONE
96,1.601506,0.016622,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.886416,,,,1,0->0:Exact,NONE
97,1.618128,0.016787,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9032027,,,,1,0->0:Exact,NONE
98,1.634914,0.016695,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9198976,,,,1,0->0:Exact,NONE
99,1.651609,0.016526,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9364238,,,,1,0->0:Exact,NONE
100,1.668136,0.015297,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9517207,,,,1,0->0:Exact,NONE
101,1.683432,0.018290,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9700109,,,,1,0->0:Exact,NONE
102,1.701723,0.014976,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.984987,,,,1,0->0:Exact,NONE
103,1.716699,0.017169,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0021565,,,,1,0->0:Exact,NONE
104,1.733868,0.016162,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0183182,,,,1,0->0:Exact,NONE
105,1.750030,0.016989,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0353076,,,,1,0->0:Exact,NONE
106,1.767019,0.016713,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0520205,,,,1,0->0:Exact,NONE
107,1.783732,0.018008,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0700285,,,,1,0->0:Exact,NONE
108,1.801740,0.016610,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.086639,,,,1,0->0:Exact,NONE
109,1.818351,0.016662,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.1033008,,,,1,0->0:Exact,NONE
110,1.835013,0.016684,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.119985,,,,1,0->0:Exact,NONE
111,1.851697,0.016686,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.136671,,,,1,0->0:Exact,NONE
112,1.868383,0.015201,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.1518717,,,,1,0->0:Exact,NONE
113,1.883584,0.018184,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.170056,,,,1,0->0:Exact,NONE
114,1.901768,0.015121,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.1851773,,,,1,0->0:Exact,NONE
115,1.916889,0.016668,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2018452,,,,1,0->0:Exact,NONE
116,1.933557,0.018510,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2203553,,,,1,0->0:Exact,NONE
117,1.952067,0.016491,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2368462,,,,1,0->0:Exact,NONE
118,1.968558,0.016658,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2535038,,,,1,0->0:Exact,NONE
119,1.985216,0.015195,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2686985,,,,1,0->0:Exact,NONE
120,2.000411,0.017927,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2866256,,,,1,0->0:Exact,NONE
121,2.018338,0.016813,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3034382,,,,1,0->0:Exact,NONE
122,2.035150,0.015227,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3186653,,,,1,0->0:Exact,NONE
