frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
134,2.265266,0.003429,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.31255,,,,1,0->0:Exact,NONE
135,2.268694,0.005010,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3175602,,,,1,0->0:Exact,NONE
136,2.273704,0.015663,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3332226,,,,1,0->0:Exact,NONE
137,2.289367,0.016672,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3498945,,,,1,0->0:Exact,NONE
138,2.306039,0.018104,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3679984,,,,1,0->0:Exact,NONE
139,2.324143,0.015185,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3831832,,,,1,0->0:Exact,NONE
140,2.339327,0.018431,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.401614,,,,1,0->0:Exact,NONE
141,2.357758,0.016271,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4178848,,,,1,0->0:Exact,NONE
142,2.374029,0.016572,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4344563,,,,1,0->0:Exact,NONE
143,2.390601,0.016777,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4512334,,,,1,0->0:Exact,NONE
144,2.407378,0.017035,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.468268,,,,1,0->0:Exact,NONE
145,2.424412,0.016451,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4847193,,,,1,0->0:Exact,NONE
146,2.440864,0.016535,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.5012546,,,,1,0->0:Exact,NONE
