frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
117,1.950000,0.016667,-8952.971,-129.34761,83.17921,0,0,0,7,4.633887,4.633887,fwd|turnL,true,0,0,5,Run,1.9824021,1.008,5->5:Exact,NONE
118,1.966667,0.016667,-8952.976,-129.46419,83.183685,0,0,0,7.0000005,4.673157,4.673157,fwd|turnL,true,0,0,5,Run,1.9992021,1.008,5->5:Exact,NONE
119,1.983333,0.016667,-8952.976,-129.58086,83.18838,0,0,0,7,4.7124276,4.7124276,fwd|turnL,true,0,0,5,Run,2.0160022,1.008,5->5:Exact,NONE
120,2.000000,0.016667,-8952.976,-129.69753,83.19307,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.032802,1.008,5->5:Exact,NONE
121,2.016667,0.016667,-8952.976,-129.8142,83.19777,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.049602,1.008,5->5:Exact,NONE
122,2.033333,0.016667,-8952.976,-129.93086,83.20246,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.066402,1.008,5->5:Exact,NONE
123,2.050000,0.016667,-8952.976,-130.04753,83.20716,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.083202,1.008,5->5:Exact,NONE
124,2.066667,0.016667,-8952.976,-130.1642,83.21185,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.1000018,1.008,5->5:Exact,NONE
125,2.083333,0.016667,-8952.976,-130.28087,83.21655,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.1168017,1.008,5->5:Exact,NONE
126,2.100000,0.016667,-8952.976,-130.39754,83.22125,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.1336017,1.008,5->5:Exact,NONE
127,2.116667,0.016667,-8952.976,-130.5142,83.22595,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.1504016,1.008,5->5:Exact,NONE
128,2.133333,0.016667,-8952.976,-130.63087,83.230644,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.1672015,1.008,5->5:Exact,NONE
129,2.150000,0.016667,-8952.976,-130.74754,83.235344,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.1840014,1.008,5->5:Exact,NONE
130,2.166667,0.016667,-8952.976,-130.86421,83.240036,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.2008014,1.008,5->5:Exact,NONE
131,2.183333,0.016667,-8952.976,-130.98088,83.244736,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.2176013,1.008,5->5:Exact,NONE
132,2.200000,0.016667,-8952.976,-131.09755,83.249435,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.2344012,1.008,5->5:Exact,NONE
133,2.216667,0.016667,-8952.976,-131.21422,83.25413,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.2512012,1.008,5->5:Exact,NONE
134,2.233333,0.016667,-8952.976,-131.33089,83.25883,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.268001,1.008,5->5:Exact,NONE
135,2.250000,0.016667,-8952.976,-131.44756,83.26352,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.284801,1.008,5->5:Exact,NONE
136,2.266667,0.016667,-8952.976,-131.56422,83.26822,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.301601,1.008,5->5:Exact,NONE
137,2.283333,0.016667,-8952.976,-131.6809,83.27292,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.3184009,1.008,5->5:Exact,NONE
