frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
87,1.450000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.6076703,3.0368733,turnL,true,0,0,11,ShuffleLeft,1.466666,1,11->11:Exact,NONE
88,1.466667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.660031,3.0892339,turnL,true,0,0,11,ShuffleLeft,1.4833326,1,11->11:Exact,NONE
89,1.483333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.7123914,-3.141591,turnL,true,0,0,11,ShuffleLeft,1.4999993,1,11->11:Exact,NONE
90,1.500000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.764752,-3.08923,turnL,true,0,0,11,ShuffleLeft,1.5166659,1,11->11:Exact,NONE
91,1.516667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.8171124,-3.0368695,turnL,true,0,0,11,ShuffleLeft,1.5333326,1,11->11:Exact,NONE
92,1.533333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.869473,-2.984509,turnL,true,0,0,11,ShuffleLeft,1.5499992,1,11->11:Exact,NONE
93,1.550000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.9218335,-2.9321485,turnL,true,0,0,11,ShuffleLeft,1.5666659,1,11->11:Exact,NONE
94,1.566667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.974194,-2.879788,turnL,true,0,0,11,ShuffleLeft,1.5833325,1,11->11:Exact,NONE
95,1.583333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.0265546,-2.8274274,turnL,true,0,0,11,ShuffleLeft,1.5999992,1,11->11:Exact,NONE
96,1.600000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.078915,-2.7750669,turnL,true,0,0,11,ShuffleLeft,1.6166658,1,11->11:Exact,NONE
97,1.616667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.1312757,-2.7227063,turnL,true,0,0,11,ShuffleLeft,1.6333325,1,11->11:Exact,NONE
