"panel","element","expectedFont","actualFont","delta","verdict","evidence"
"game-menu","GameMenuButtonQuit","GameFontHighlight|Fonts\FRIZQT__.TTF|12","|12","expected=GameFontHighlight|12;actual=|12","DELTA","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
"game-menu","GameMenuButtonSoundOptions","GameFontHighlight|Fonts\FRIZQT__.TTF|12","|12","expected=GameFontHighlight|12;actual=|12","DELTA","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
"game-menu","GameMenuButtonUIOptions","GameFontHighlight|Fonts\FRIZQT__.TTF|12","|12","expected=GameFontHighlight|12;actual=|12","DELTA","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
"game-menu","GameMenuFrame/FontString","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
"gossip","GossipFrameGreetingGoodbyeButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-12-gossip-20260801-214500\gossip-diff.csv"
"gossip","GossipFrameNpcNameText","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-12-gossip-20260801-214500\gossip-diff.csv"
"guild","GuildFrameAddMemberButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameControlButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameDemoteButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameEditBoxText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameGroupInviteButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameLFGButtonText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameNotesLabel","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameOnlineTotals","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFramePromoteButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameRemoveMemberButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"guild","GuildFrameTotals","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-11-guild-20260801-213000\guild-diff.csv"
"keybindings","KeyBindingFrame/FontString","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding10Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding10Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding11Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding11Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding12Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding12Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding13Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding13Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding14Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding14Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding15Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding15Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding16Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding16Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding17Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding17Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding1Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding1Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding2Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding2Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding3Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding3Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding4Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding4Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding5Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding5Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding6Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding6Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding7Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding7Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding8Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding8Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding9Description","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontNormalSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameBinding9Header","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameCancelButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameCommandLabel","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameDefaultButton","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameKey1Label","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameKey2Label","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameOkayButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"keybindings","KeyBindingFrameOutputText","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-3-keybindings-20260801-230000\keybindings-diff.csv"
"loot","LootFrame/FontString","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-10-loot-20260801-211500\loot-diff.csv"
"loot","LootFrameNext","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-10-loot-20260801-211500\loot-diff.csv"
"loot","LootFramePrev","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-10-loot-20260801-211500\loot-diff.csv"
"macro","MacroButton10Name","GameFontHighlightSmallOutline|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmallOutline|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-4-macro-20260801-231500\macro-diff.csv"
"macro","MacroButton11Name","GameFontHighlightSmallOutline|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmallOutline|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-4-macro-20260801-231500\macro-diff.csv"
"macro","MacroButton12Name","GameFontHighlightSmallOutline|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmallOutline|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-4-macro-20260801-231500\macro-diff.csv"
"macro","MacroButton13Name","GameFontHighlightSmallOutline|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmallOutline|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-4-macro-20260801-231500\macro-diff.csv"
"macro","MacroButton14Name","GameFontHighlightSmallOutline|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmallOutline|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-4-macro-20260801-231500\macro-diff.csv"
"macro","MacroButton15Name","GameFontHighlightSmallOutline|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmallOutline|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-4-4-macro-20260801-231500\macro-diff.csv"
