[combat] time=0.221 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.222 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.222 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[action] time=0.245 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.254 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[combat] time=0.440 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.440 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=9.749 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=10.297 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=10.297 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=10.320 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=16;hex=00000000070000002E676D206F666600
[combat] time=10.320 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_off
[anim] time=15.548 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.548 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.548 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.548 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.548 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.548 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.548 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.548 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.565 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.565 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.565 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.565 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.565 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.565 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.565 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.565 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.581 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.581 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.582 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.582 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.582 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.582 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.582 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.582 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.582 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.582 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.598 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.598 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.598 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.598 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.598 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.598 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.598 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.598 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.598 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.598 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.615 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.615 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.615 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.615 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.615 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.615 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.615 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.615 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.615 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.615 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.631 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.631 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.631 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.631 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.631 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.631 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.631 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.632 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.632 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.632 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.648 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.648 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.648 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.648 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.648 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.648 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.648 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.648 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.648 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.649 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.665 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.665 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.665 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.665 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.665 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.665 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.665 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.665 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.665 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.665 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.681 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.681 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.681 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.681 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.681 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.681 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.682 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.682 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.682 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.682 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.698 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.698 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.698 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.715 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.715 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.715 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.731 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.731 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.732 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.732 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.748 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.748 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.748 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.748 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.748 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.748 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.748 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.748 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.748 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.748 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.781 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.781 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.781 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.781 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.781 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.781 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.781 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.781 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.781 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.781 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.783 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.783 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.783 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.783 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.783 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.783 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.783 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.783 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.783 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.783 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.799 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.799 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.799 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.799 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.799 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.799 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.799 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.799 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.799 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.799 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.815 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.815 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.815 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.815 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.815 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.815 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.815 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.815 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.815 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.815 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.832 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.832 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.832 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.832 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.832 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.832 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.832 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.832 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.832 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.832 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.848 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.848 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.848 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.848 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.848 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.848 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.848 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.848 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.848 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.848 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.865 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.865 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.865 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.865 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.865 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.865 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.865 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.865 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.865 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.865 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.882 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.882 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.882 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.882 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.882 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.882 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.882 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.882 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.882 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.882 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=15.897 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=16;hex=00000000070000002E676D206F666600
[combat] time=15.897 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_off
[anim] time=15.898 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.899 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.899 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.899 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=15.899 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.899 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.899 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.899 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.899 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=15.899 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.899 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.899 unit=creature:328 track=0 requested=0 played=0 kind=Exact
